년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2019-07,서귀포시,중앙동,여관업,3304,372530571,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,욕탕업,21,183900,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,육류 소매업,2017,140734330,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,일반유흥 주점업,2277,542617911,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,일식 음식점업,5943,445561800,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,전시 및 행사 대행업,60,2304000,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,중식 음식점업,2665,81963700,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,차량용 주유소 운영업,1725,110369676,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,체인화 편의점,42852,413396340,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,"피자, 햄버거, 샌드위치 및 유사 음식점업",8842,116695150,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,한식 음식점업,37648,1630487939,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,호텔업,33,3267000,5060411.347,2020-12-15
2019-07,서귀포시,중앙동,화장품 및 방향제 소매업,1819,108121680,5060411.347,2020-12-15
2019-07,서귀포시,천지동,건강보조식품 소매업,51,12047880,8706459.31,2020-12-15
2019-07,서귀포시,천지동,과실 및 채소 소매업,7123,285301905,8706459.31,2020-12-15
2019-07,서귀포시,천지동,관광 민예품 및 선물용품 소매업,2305,54001820,8706459.31,2020-12-15
2019-07,서귀포시,천지동,그외 기타 스포츠시설 운영업,1,300000,8706459.31,2020-12-15
2019-07,서귀포시,천지동,그외 기타 종합 소매업,12,7075000,8706459.31,2020-12-15
2019-07,서귀포시,천지동,기타 수상오락 서비스업,2,192000,8706459.31,2020-12-15
2019-07,서귀포시,천지동,기타 외국식 음식점업,1396,56072912,8706459.31,2020-12-15
2019-07,서귀포시,천지동,기타 주점업,918,202183000,8706459.31,2020-12-15
2019-07,서귀포시,천지동,기타음식료품위주종합소매업,2589,121104990,8706459.31,2020-12-15
2019-07,서귀포시,천지동,내항 여객 운송업,580,57059400,8706459.31,2020-12-15
2019-07,서귀포시,천지동,마사지업,23,4635000,8706459.31,2020-12-15
2019-07,서귀포시,천지동,비알콜 음료점업,8298,87176560,8706459.31,2020-12-15
2019-07,서귀포시,천지동,빵 및 과자류 소매업,7603,122278599,8706459.31,2020-12-15
2019-07,서귀포시,천지동,서양식 음식점업,6973,164134280,8706459.31,2020-12-15
2019-07,서귀포시,천지동,수산물 소매업,4230,274237268,8706459.31,2020-12-15
2019-07,서귀포시,천지동,슈퍼마켓,9869,215425100,8706459.31,2020-12-15
2019-07,서귀포시,천지동,스포츠 및 레크레이션 용품 임대업,3324,374270270,8706459.31,2020-12-15
2019-07,서귀포시,천지동,여관업,3343,376154071,8706459.31,2020-12-15
2019-07,서귀포시,천지동,욕탕업,442,6812700,8706459.31,2020-12-15
2019-07,서귀포시,천지동,육류 소매업,2017,140734330,8706459.31,2020-12-15
2019-07,서귀포시,천지동,일반유흥 주점업,2277,542617911,8706459.31,2020-12-15
2019-07,서귀포시,천지동,일식 음식점업,6255,455697800,8706459.31,2020-12-15
2019-07,서귀포시,천지동,전시 및 행사 대행업,160,4592700,8706459.31,2020-12-15
2019-07,서귀포시,천지동,중식 음식점업,3352,98743700,8706459.31,2020-12-15
2019-07,서귀포시,천지동,차량용 가스 충전업,149,15217700,8706459.31,2020-12-15
2019-07,서귀포시,천지동,차량용 주유소 운영업,4400,248027452,8706459.31,2020-12-15
2019-07,서귀포시,천지동,체인화 편의점,56308,544280370,8706459.31,2020-12-15
2019-07,서귀포시,천지동,"피자, 햄버거, 샌드위치 및 유사 음식점업",9385,130169420,8706459.31,2020-12-15
2019-07,서귀포시,천지동,한식 음식점업,44223,1881853605,8706459.31,2020-12-15
2019-07,서귀포시,천지동,호텔업,215,25029410,8706459.31,2020-12-15
2019-07,서귀포시,천지동,화장품 및 방향제 소매업,1823,108345680,8706459.31,2020-12-15
2019-07,서귀포시,표선면,건강보조식품 소매업,31,4405500,12293939.22,2020-12-15
2019-07,서귀포시,표선면,과실 및 채소 소매업,2481,118058700,12293939.22,2020-12-15
2019-07,서귀포시,표선면,관광 민예품 및 선물용품 소매업,493,114486295,12293939.22,2020-12-15
2019-07,서귀포시,표선면,그외 기타 스포츠시설 운영업,56,6403000,12293939.22,2020-12-15
2019-07,서귀포시,표선면,그외 기타 종합 소매업,4,4200000,12293939.22,2020-12-15
2019-07,서귀포시,표선면,기타 외국식 음식점업,123,6934000,12293939.22,2020-12-15
2019-07,서귀포시,표선면,기타 주점업,161,29899016,12293939.22,2020-12-15
2019-07,서귀포시,표선면,기타음식료품위주종합소매업,6785,248655910,12293939.22,2020-12-15
2019-07,서귀포시,표선면,비알콜 음료점업,1214,17140020,12293939.22,2020-12-15
2019-07,서귀포시,표선면,빵 및 과자류 소매업,1302,20079080,12293939.22,2020-12-15
2019-07,서귀포시,표선면,서양식 음식점업,2757,51731280,12293939.22,2020-12-15
2019-07,서귀포시,표선면,수산물 소매업,739,60174020,12293939.22,2020-12-15
2019-07,서귀포시,표선면,슈퍼마켓,7888,241099350,12293939.22,2020-12-15
2019-07,서귀포시,표선면,스포츠 및 레크레이션 용품 임대업,1027,30941750,12293939.22,2020-12-15
2019-07,서귀포시,표선면,여관업,377,39667647,12293939.22,2020-12-15
2019-07,서귀포시,표선면,욕탕업,7,303000,12293939.22,2020-12-15
2019-07,서귀포시,표선면,육류 소매업,569,34759800,12293939.22,2020-12-15
2019-07,서귀포시,표선면,일반유흥 주점업,401,67775000,12293939.22,2020-12-15
2019-07,서귀포시,표선면,일식 음식점업,676,70925000,12293939.22,2020-12-15
2019-07,서귀포시,표선면,전시 및 행사 대행업,2473,94131700,12293939.22,2020-12-15
2019-07,서귀포시,표선면,중식 음식점업,1113,32002043,12293939.22,2020-12-15
2019-07,서귀포시,표선면,차량용 가스 충전업,138,19517000,12293939.22,2020-12-15
2019-07,서귀포시,표선면,차량용 주유소 운영업,4905,251374091,12293939.22,2020-12-15
2019-07,서귀포시,표선면,체인화 편의점,19617,223066408,12293939.22,2020-12-15
2019-07,서귀포시,표선면,"피자, 햄버거, 샌드위치 및 유사 음식점업",1582,31266700,12293939.22,2020-12-15
2019-07,서귀포시,표선면,한식 음식점업,13501,741547086,12293939.22,2020-12-15
2019-07,서귀포시,표선면,화장품 및 방향제 소매업,453,20238880,12293939.22,2020-12-15
2019-07,서귀포시,표선면,휴양콘도 운영업,2566,346515690,12293939.22,2020-12-15
2019-07,서귀포시,효돈동,과실 및 채소 소매업,708,17647000,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,기타 외국식 음식점업,200,4258000,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,기타음식료품위주종합소매업,1441,44696320,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,비알콜 음료점업,356,4082500,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,빵 및 과자류 소매업,526,6598980,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,서양식 음식점업,2224,42280160,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,수산물 소매업,333,5517400,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,슈퍼마켓,917,18426460,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,스포츠 및 레크레이션 용품 임대업,1,9800000,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,여관업,17,2688000,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,욕탕업,2,15000,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,육류 소매업,164,12445820,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,일식 음식점업,496,22529000,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,전시 및 행사 대행업,1,1000000,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,중식 음식점업,780,19791500,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,차량용 가스 충전업,69,28854170,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,차량용 주유소 운영업,3404,141894117,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,체인화 편의점,6051,55673250,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,"피자, 햄버거, 샌드위치 및 유사 음식점업",411,3821830,3848850.995,2020-12-15
2019-07,서귀포시,효돈동,한식 음식점업,3176,133399500,3848850.995,2020-12-15
2019-07,제주시,건입동,건강보조식품 소매업,3,118100,10514645.55,2020-12-15
2019-07,제주시,건입동,과실 및 채소 소매업,167,28080400,10514645.55,2020-12-15
2019-07,제주시,건입동,관광 민예품 및 선물용품 소매업,150,2996000,10514645.55,2020-12-15
2019-07,제주시,건입동,기타 외국식 음식점업,228,7943260,10514645.55,2020-12-15
2019-07,제주시,건입동,기타 주점업,84,16800000,10514645.55,2020-12-15
2019-07,제주시,건입동,기타음식료품위주종합소매업,122,51135450,10514645.55,2020-12-15
2019-07,제주시,건입동,면세점,1417,101134650,10514645.55,2020-12-15
2019-07,제주시,건입동,비알콜 음료점업,3135,25886940,10514645.55,2020-12-15
2019-07,제주시,건입동,빵 및 과자류 소매업,2144,42113420,10514645.55,2020-12-15
2019-07,제주시,건입동,서양식 음식점업,4431,63026620,10514645.55,2020-12-15
2019-07,제주시,건입동,수산물 소매업,670,134756450,10514645.55,2020-12-15
2019-07,제주시,건입동,슈퍼마켓,11817,560569360,10514645.55,2020-12-15
2019-07,제주시,건입동,스포츠 및 레크레이션 용품 임대업,1199,48106700,10514645.55,2020-12-15
2019-07,제주시,건입동,여관업,1817,261338962,10514645.55,2020-12-15
2019-07,제주시,건입동,욕탕업,5,415500,10514645.55,2020-12-15
2019-07,제주시,건입동,육류 소매업,208,20592354,10514645.55,2020-12-15
2019-07,제주시,건입동,일반유흥 주점업,237,31171000,10514645.55,2020-12-15
2019-07,제주시,건입동,일식 음식점업,1017,85347100,10514645.55,2020-12-15
2019-07,제주시,건입동,자동차 임대업,163,6966740,10514645.55,2020-12-15
2019-07,제주시,건입동,중식 음식점업,554,13336509,10514645.55,2020-12-15
2019-07,제주시,건입동,차량용 가스 충전업,1524,50385839,10514645.55,2020-12-15
2019-07,제주시,건입동,차량용 주유소 운영업,6220,360614201,10514645.55,2020-12-15
2019-07,제주시,건입동,체인화 편의점,15899,137994890,10514645.55,2020-12-15
2019-07,제주시,건입동,"피자, 햄버거, 샌드위치 및 유사 음식점업",1555,22226500,10514645.55,2020-12-15
2019-07,제주시,건입동,한식 음식점업,13064,640188744,10514645.55,2020-12-15
2019-07,제주시,건입동,호텔업,28,1055000,10514645.55,2020-12-15
2019-07,제주시,건입동,화장품 및 방향제 소매업,19,1594300,10514645.55,2020-12-15
2019-07,제주시,구좌읍,골프장 운영업,1837,243741250,16891282.11,2020-12-15
2019-07,제주시,구좌읍,과실 및 채소 소매업,677,32402700,16891282.11,2020-12-15
2019-07,제주시,구좌읍,관광 민예품 및 선물용품 소매업,445,10806550,16891282.11,2020-12-15
2019-07,제주시,구좌읍,그외 기타 스포츠시설 운영업,55,2512200,16891282.11,2020-12-15
2019-07,제주시,구좌읍,그외 기타 종합 소매업,4,1985000,16891282.11,2020-12-15
2019-07,제주시,구좌읍,기타 수상오락 서비스업,2,200000,16891282.11,2020-12-15
2019-07,제주시,구좌읍,기타 주점업,104,19635000,16891282.11,2020-12-15
2019-07,제주시,구좌읍,기타음식료품위주종합소매업,7649,284031215,16891282.11,2020-12-15
2019-07,제주시,구좌읍,비알콜 음료점업,2698,52091810,16891282.11,2020-12-15
2019-07,제주시,구좌읍,빵 및 과자류 소매업,247,3693300,16891282.11,2020-12-15
2019-07,제주시,구좌읍,서양식 음식점업,11357,246458090,16891282.11,2020-12-15
2019-07,제주시,구좌읍,수산물 소매업,80,20591300,16891282.11,2020-12-15
2019-07,제주시,구좌읍,슈퍼마켓,4664,133841910,16891282.11,2020-12-15
2019-07,제주시,구좌읍,스포츠 및 레크레이션 용품 임대업,358,16823195,16891282.11,2020-12-15
2019-07,제주시,구좌읍,여관업,703,40716643,16891282.11,2020-12-15
2019-07,제주시,구좌읍,여행사업,41,23590500,16891282.11,2020-12-15
2019-07,제주시,구좌읍,욕탕업,249,3231000,16891282.11,2020-12-15
2019-07,제주시,구좌읍,육류 소매업,434,46916818,16891282.11,2020-12-15
2019-07,제주시,구좌읍,일반유흥 주점업,115,17760000,16891282.11,2020-12-15
2019-07,제주시,구좌읍,일식 음식점업,1678,66419300,16891282.11,2020-12-15
2019-07,제주시,구좌읍,전시 및 행사 대행업,2655,74998300,16891282.11,2020-12-15
2019-07,제주시,구좌읍,중식 음식점업,1115,35397500,16891282.11,2020-12-15
2019-07,제주시,구좌읍,차량용 가스 충전업,66,5304790,16891282.11,2020-12-15
2019-07,제주시,구좌읍,차량용 주유소 운영업,8291,482431639,16891282.11,2020-12-15
2019-07,제주시,구좌읍,체인화 편의점,21665,203837060,16891282.11,2020-12-15
2019-07,제주시,구좌읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",436,16847600,16891282.11,2020-12-15
2019-07,제주시,구좌읍,한식 음식점업,27265,1037018329,16891282.11,2020-12-15
2019-07,제주시,구좌읍,호텔업,9,915500,16891282.11,2020-12-15
2019-07,제주시,구좌읍,화장품 및 방향제 소매업,13,892000,16891282.11,2020-12-15
2019-07,제주시,노형동,건강보조식품 소매업,177,34398860,56795125.18,2020-12-15
2019-07,제주시,노형동,과실 및 채소 소매업,1395,95178006,56795125.18,2020-12-15
2019-07,제주시,노형동,관광 민예품 및 선물용품 소매업,313,14893900,56795125.18,2020-12-15
2019-07,제주시,노형동,그외 기타 분류안된 오락관련 서비스업,64,3985000,56795125.18,2020-12-15
2019-07,제주시,노형동,그외 기타 스포츠시설 운영업,79,6417700,56795125.18,2020-12-15
2019-07,제주시,노형동,그외 기타 종합 소매업,118,72250000,56795125.18,2020-12-15
2019-07,제주시,노형동,기타 대형 종합 소매업,47904,2916984320,56795125.18,2020-12-15
2019-07,제주시,노형동,기타 외국식 음식점업,2684,72360100,56795125.18,2020-12-15
2019-07,제주시,노형동,기타 주점업,263,69234095,56795125.18,2020-12-15
2019-07,제주시,노형동,기타음식료품위주종합소매업,12179,600538320,56795125.18,2020-12-15
2019-07,제주시,노형동,마사지업,14,2200010,56795125.18,2020-12-15
2019-07,제주시,노형동,비알콜 음료점업,16934,168278710,56795125.18,2020-12-15
2019-07,제주시,노형동,빵 및 과자류 소매업,13202,182678460,56795125.18,2020-12-15
2019-07,제주시,노형동,서양식 음식점업,15875,373835860,56795125.18,2020-12-15
2019-07,제주시,노형동,수산물 소매업,294,12704900,56795125.18,2020-12-15
2019-07,제주시,노형동,슈퍼마켓,52799,1257379507,56795125.18,2020-12-15
2019-07,제주시,노형동,스포츠 및 레크레이션 용품 임대업,808,162248400,56795125.18,2020-12-15
2019-07,제주시,노형동,여관업,1244,215479100,56795125.18,2020-12-15
2019-07,제주시,노형동,여행사업,69,67826270,56795125.18,2020-12-15
2019-07,제주시,노형동,욕탕업,507,20060000,56795125.18,2020-12-15
2019-07,제주시,노형동,육류 소매업,4032,259611962,56795125.18,2020-12-15
2019-07,제주시,노형동,일반유흥 주점업,539,90796000,56795125.18,2020-12-15
2019-07,제주시,노형동,일식 음식점업,4459,318012450,56795125.18,2020-12-15
2019-07,제주시,노형동,자동차 임대업,92,17336600,56795125.18,2020-12-15
2019-07,제주시,노형동,전시 및 행사 대행업,825,45163498,56795125.18,2020-12-15
2019-07,제주시,노형동,중식 음식점업,5245,188791250,56795125.18,2020-12-15
2019-07,제주시,노형동,차량용 가스 충전업,3744,159606814,56795125.18,2020-12-15
2019-07,제주시,노형동,차량용 주유소 운영업,19738,1085032791,56795125.18,2020-12-15
2019-07,제주시,노형동,체인화 편의점,86421,756278636,56795125.18,2020-12-15
2019-07,제주시,노형동,"피자, 햄버거, 샌드위치 및 유사 음식점업",19337,260409530,56795125.18,2020-12-15
2019-07,제주시,노형동,한식 음식점업,83267,3880424960,56795125.18,2020-12-15
2019-07,제주시,노형동,호텔업,125,8865500,56795125.18,2020-12-15
2019-07,제주시,노형동,화장품 및 방향제 소매업,761,67810690,56795125.18,2020-12-15
2019-07,제주시,노형동,휴양콘도 운영업,117,91861474,56795125.18,2020-12-15
2019-07,제주시,도두동,건강보조식품 소매업,2,240000,4376834.187,2020-12-15
2019-07,제주시,도두동,과실 및 채소 소매업,148,16095200,4376834.187,2020-12-15
2019-07,제주시,도두동,그외 기타 스포츠시설 운영업,35,3201000,4376834.187,2020-12-15
2019-07,제주시,도두동,그외 기타 종합 소매업,2,70000,4376834.187,2020-12-15
2019-07,제주시,도두동,기타 수상오락 서비스업,18,1574000,4376834.187,2020-12-15
2019-07,제주시,도두동,기타 외국식 음식점업,3,62000,4376834.187,2020-12-15
2019-07,제주시,도두동,비알콜 음료점업,607,7972300,4376834.187,2020-12-15
2019-07,제주시,도두동,빵 및 과자류 소매업,21,201000,4376834.187,2020-12-15
2019-07,제주시,도두동,서양식 음식점업,1224,25965250,4376834.187,2020-12-15
2019-07,제주시,도두동,수산물 소매업,845,86848900,4376834.187,2020-12-15
2019-07,제주시,도두동,슈퍼마켓,4663,109778728,4376834.187,2020-12-15
2019-07,제주시,도두동,스포츠 및 레크레이션 용품 임대업,781,33225700,4376834.187,2020-12-15
2019-07,제주시,도두동,여관업,363,71198389,4376834.187,2020-12-15
2019-07,제주시,도두동,여행사업,1336,91205220,4376834.187,2020-12-15
2019-07,제주시,도두동,육류 소매업,221,40786905,4376834.187,2020-12-15
2019-07,제주시,도두동,일식 음식점업,2194,166023900,4376834.187,2020-12-15
2019-07,제주시,도두동,자동차 임대업,5661,392784085,4376834.187,2020-12-15
2019-07,제주시,도두동,전시 및 행사 대행업,1,50000,4376834.187,2020-12-15
2019-07,제주시,도두동,중식 음식점업,146,4726500,4376834.187,2020-12-15
2019-07,제주시,도두동,차량용 가스 충전업,1651,49358115,4376834.187,2020-12-15
2019-07,제주시,도두동,차량용 주유소 운영업,2665,156069540,4376834.187,2020-12-15
2019-07,제주시,도두동,체인화 편의점,10197,98411090,4376834.187,2020-12-15
2019-07,제주시,도두동,한식 음식점업,7252,406555966,4376834.187,2020-12-15
2019-07,제주시,봉개동,골프장 운영업,703,64859150,6557637.565,2020-12-15
2019-07,제주시,봉개동,과실 및 채소 소매업,786,17037700,6557637.565,2020-12-15
2019-07,제주시,봉개동,그외 기타 종합 소매업,664,40599370,6557637.565,2020-12-15
2019-07,제주시,봉개동,기타 외국식 음식점업,440,14274000,6557637.565,2020-12-15
2019-07,제주시,봉개동,비알콜 음료점업,483,4387100,6557637.565,2020-12-15
2019-07,제주시,봉개동,빵 및 과자류 소매업,450,5722250,6557637.565,2020-12-15
2019-07,제주시,봉개동,서양식 음식점업,336,8444400,6557637.565,2020-12-15
2019-07,제주시,봉개동,슈퍼마켓,6392,148257230,6557637.565,2020-12-15
2019-07,제주시,봉개동,여관업,92,7071000,6557637.565,2020-12-15
2019-07,제주시,봉개동,육류 소매업,67,51701000,6557637.565,2020-12-15
2019-07,제주시,봉개동,중식 음식점업,292,6784000,6557637.565,2020-12-15
2019-07,제주시,봉개동,차량용 가스 충전업,27,5315130,6557637.565,2020-12-15
2019-07,제주시,봉개동,차량용 주유소 운영업,6859,454023511,6557637.565,2020-12-15
2019-07,제주시,봉개동,체인화 편의점,7959,83494260,6557637.565,2020-12-15
2019-07,제주시,봉개동,한식 음식점업,4329,140828050,6557637.565,2020-12-15
2019-07,제주시,봉개동,휴양콘도 운영업,1703,243519390,6557637.565,2020-12-15
2019-07,제주시,삼도1동,건강보조식품 소매업,77,11679290,11353721.24,2020-12-15
2019-07,제주시,삼도1동,과실 및 채소 소매업,223,40147770,11353721.24,2020-12-15
2019-07,제주시,삼도1동,관광 민예품 및 선물용품 소매업,47,13467000,11353721.24,2020-12-15
2019-07,제주시,삼도1동,그외 기타 스포츠시설 운영업,3,670000,11353721.24,2020-12-15
2019-07,제주시,삼도1동,그외 기타 종합 소매업,7,4150000,11353721.24,2020-12-15
2019-07,제주시,삼도1동,기타 외국식 음식점업,187,5627500,11353721.24,2020-12-15
2019-07,제주시,삼도1동,기타 주점업,529,99556200,11353721.24,2020-12-15
2019-07,제주시,삼도1동,마사지업,4,360000,11353721.24,2020-12-15
2019-07,제주시,삼도1동,비알콜 음료점업,709,7098500,11353721.24,2020-12-15
2019-07,제주시,삼도1동,빵 및 과자류 소매업,1501,24017180,11353721.24,2020-12-15
2019-07,제주시,삼도1동,서양식 음식점업,910,15056957,11353721.24,2020-12-15
2019-07,제주시,삼도1동,수산물 소매업,10,7581000,11353721.24,2020-12-15
2019-07,제주시,삼도1동,슈퍼마켓,20423,559344600,11353721.24,2020-12-15
2019-07,제주시,삼도1동,스포츠 및 레크레이션 용품 임대업,248,94246000,11353721.24,2020-12-15
2019-07,제주시,삼도1동,여관업,742,45809286,11353721.24,2020-12-15
2019-07,제주시,삼도1동,여행사업,13,30840830,11353721.24,2020-12-15
2019-07,제주시,삼도1동,욕탕업,209,14832700,11353721.24,2020-12-15
2019-07,제주시,삼도1동,육류 소매업,472,57763400,11353721.24,2020-12-15
2019-07,제주시,삼도1동,일반유흥 주점업,376,128192000,11353721.24,2020-12-15
2019-07,제주시,삼도1동,일식 음식점업,386,28363000,11353721.24,2020-12-15
2019-07,제주시,삼도1동,자동차 임대업,15,2420000,11353721.24,2020-12-15
2019-07,제주시,삼도1동,전시 및 행사 대행업,6,1145000,11353721.24,2020-12-15
2019-07,제주시,삼도1동,중식 음식점업,1292,32838500,11353721.24,2020-12-15
2019-07,제주시,삼도1동,차량용 주유소 운영업,733,40025483,11353721.24,2020-12-15
2019-07,제주시,삼도1동,체인화 편의점,12998,111604500,11353721.24,2020-12-15
2019-07,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",420,10543200,11353721.24,2020-12-15
2019-07,제주시,삼도1동,한식 음식점업,9983,350454441,11353721.24,2020-12-15
2019-07,제주시,삼도1동,호텔업,295,61942169,11353721.24,2020-12-15
2019-07,제주시,삼도1동,화장품 및 방향제 소매업,150,22282650,11353721.24,2020-12-15
2019-07,제주시,삼도2동,건강보조식품 소매업,6,919000,7991201.754,2020-12-15
2019-07,제주시,삼도2동,과실 및 채소 소매업,155,8685525,7991201.754,2020-12-15
2019-07,제주시,삼도2동,관광 민예품 및 선물용품 소매업,96,6108500,7991201.754,2020-12-15
2019-07,제주시,삼도2동,그외 기타 스포츠시설 운영업,7,836000,7991201.754,2020-12-15
2019-07,제주시,삼도2동,그외 기타 종합 소매업,52,56790000,7991201.754,2020-12-15
2019-07,제주시,삼도2동,기타 대형 종합 소매업,20710,1428290340,7991201.754,2020-12-15
2019-07,제주시,삼도2동,기타 외국식 음식점업,321,20277931,7991201.754,2020-12-15
2019-07,제주시,삼도2동,기타 주점업,257,37167600,7991201.754,2020-12-15
2019-07,제주시,삼도2동,기타음식료품위주종합소매업,3,116800,7991201.754,2020-12-15
2019-07,제주시,삼도2동,비알콜 음료점업,147,1504600,7991201.754,2020-12-15
2019-07,제주시,삼도2동,빵 및 과자류 소매업,1253,13776500,7991201.754,2020-12-15
2019-07,제주시,삼도2동,서양식 음식점업,1524,32083500,7991201.754,2020-12-15
2019-07,제주시,삼도2동,수산물 소매업,15,31145000,7991201.754,2020-12-15
2019-07,제주시,삼도2동,슈퍼마켓,2995,56719480,7991201.754,2020-12-15
2019-07,제주시,삼도2동,스포츠 및 레크레이션 용품 임대업,345,40009800,7991201.754,2020-12-15
2019-07,제주시,삼도2동,여관업,877,43172452,7991201.754,2020-12-15
2019-07,제주시,삼도2동,여행사업,11,641000,7991201.754,2020-12-15
2019-07,제주시,삼도2동,욕탕업,198,3630000,7991201.754,2020-12-15
2019-07,제주시,삼도2동,육류 소매업,182,6071240,7991201.754,2020-12-15
2019-07,제주시,삼도2동,일반유흥 주점업,160,41145000,7991201.754,2020-12-15
2019-07,제주시,삼도2동,일식 음식점업,115,10959000,7991201.754,2020-12-15
2019-07,제주시,삼도2동,전시 및 행사 대행업,11,509500,7991201.754,2020-12-15
2019-07,제주시,삼도2동,중식 음식점업,1002,27784000,7991201.754,2020-12-15
2019-07,제주시,삼도2동,체인화 편의점,20420,191724840,7991201.754,2020-12-15
2019-07,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",695,7762350,7991201.754,2020-12-15
2019-07,제주시,삼도2동,한식 음식점업,16561,720990406,7991201.754,2020-12-15
2019-07,제주시,삼도2동,호텔업,1945,579786673,7991201.754,2020-12-15
2019-07,제주시,삼도2동,화장품 및 방향제 소매업,49,12410900,7991201.754,2020-12-15
2019-07,제주시,삼양동,건강보조식품 소매업,9,4845800,18744532.89,2020-12-15
2019-07,제주시,삼양동,과실 및 채소 소매업,640,96077170,18744532.89,2020-12-15
2019-07,제주시,삼양동,관광 민예품 및 선물용품 소매업,5,2370000,18744532.89,2020-12-15
2019-07,제주시,삼양동,그외 기타 종합 소매업,3,1590000,18744532.89,2020-12-15
2019-07,제주시,삼양동,기타 대형 종합 소매업,51,3505200,18744532.89,2020-12-15
2019-07,제주시,삼양동,기타 외국식 음식점업,548,12451100,18744532.89,2020-12-15
2019-07,제주시,삼양동,기타 주점업,176,22919000,18744532.89,2020-12-15
2019-07,제주시,삼양동,기타음식료품위주종합소매업,1997,40638040,18744532.89,2020-12-15
2019-07,제주시,삼양동,비알콜 음료점업,5459,50153610,18744532.89,2020-12-15
2019-07,제주시,삼양동,빵 및 과자류 소매업,4053,49073700,18744532.89,2020-12-15
2019-07,제주시,삼양동,서양식 음식점업,2842,59766060,18744532.89,2020-12-15
2019-07,제주시,삼양동,수산물 소매업,52,2861000,18744532.89,2020-12-15
2019-07,제주시,삼양동,슈퍼마켓,23939,687050103,18744532.89,2020-12-15
2019-07,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,1103,41744100,18744532.89,2020-12-15
2019-07,제주시,삼양동,여관업,87,8315700,18744532.89,2020-12-15
2019-07,제주시,삼양동,욕탕업,485,14001000,18744532.89,2020-12-15
2019-07,제주시,삼양동,육류 소매업,560,96959748,18744532.89,2020-12-15
2019-07,제주시,삼양동,일식 음식점업,749,42153800,18744532.89,2020-12-15
2019-07,제주시,삼양동,자동차 임대업,3,2700000,18744532.89,2020-12-15
2019-07,제주시,삼양동,전시 및 행사 대행업,6,1590000,18744532.89,2020-12-15
2019-07,제주시,삼양동,중식 음식점업,2296,65872900,18744532.89,2020-12-15
2019-07,제주시,삼양동,차량용 가스 충전업,116,15148350,18744532.89,2020-12-15
2019-07,제주시,삼양동,차량용 주유소 운영업,5620,380037535,18744532.89,2020-12-15
2019-07,제주시,삼양동,체인화 편의점,23736,235156320,18744532.89,2020-12-15
2019-07,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",3456,50662360,18744532.89,2020-12-15
2019-07,제주시,삼양동,한식 음식점업,16734,669478385,18744532.89,2020-12-15
2019-07,제주시,삼양동,화장품 및 방향제 소매업,564,15320470,18744532.89,2020-12-15
2019-07,제주시,아라동,건강보조식품 소매업,14,2230500,39188987.61,2020-12-15
2019-07,제주시,아라동,골프장 운영업,1658,172260569,39188987.61,2020-12-15
2019-07,제주시,아라동,과실 및 채소 소매업,672,51710900,39188987.61,2020-12-15
2019-07,제주시,아라동,관광 민예품 및 선물용품 소매업,9,6648000,39188987.61,2020-12-15
2019-07,제주시,아라동,그외 기타 종합 소매업,15,5125000,39188987.61,2020-12-15
2019-07,제주시,아라동,기타 외국식 음식점업,1541,38327800,39188987.61,2020-12-15
2019-07,제주시,아라동,기타 주점업,69,6589500,39188987.61,2020-12-15
2019-07,제주시,아라동,기타음식료품위주종합소매업,4029,133137295,39188987.61,2020-12-15
